event-id,visible,timestamp,location-long,location-lat,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
13872701918,true,2016-06-24 13:07:00.000,-89.98601667,35.14341667,"15.99993737:30.43360972","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227955.43756313,3893030.351856539,"16N"
13872701919,true,2016-06-29 15:37:00.000,-89.98568333,35.14343333,"0.683106763:43.95033239","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227985.87173358467,3893031.2881661523,"16N"
13872701920,true,2016-07-02 13:55:00.000,-89.98521667,35.14333333,"18.63428502:19.98987002","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228028.06735047814,3893018.9164170884,"16N"
13872701921,true,2016-07-05 15:02:00.000,-89.9853,35.1435,"0.971416739:31.75846038","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228021.02825073764,3893037.636423477,"16N"
13872701922,true,2016-07-13 15:11:00.000,-89.98501667,35.14333333,"11.93186742:26.06173462","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228046.29420525383,3893018.3692928343,"16N"
13872701923,true,2016-07-16 13:23:00.000,-89.98516667,35.14313333,"3.22816618:33.31298995","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228031.95796691556,3892996.5896343184,"16N"
13872701924,true,2016-07-20 14:12:00.000,-89.98485,35.14328333,"0.48500103:35.83432774","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228061.31704688258,3893012.3658758444,"16N"
13872701925,true,2016-07-23 13:57:00.000,-89.98521667,35.1434,"11.40812984:11.19794768","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228028.28939850035,3893026.3134532413,"16N"
13872701926,true,2016-07-27 14:00:00.000,-89.98523333,35.1433,"20.86695832:8.227155228","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228026.43804558401,3893015.2640308742,"16N"
13872701927,true,2016-07-30 14:23:00.000,-89.9853,35.14335,"12.86225762:29.19510671","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228020.52865295683,3893020.993923712,"16N"
13872701928,true,2016-08-03 13:58:00.000,-89.9854,35.1431,"15.94278613:41.07883423","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228010.5825399903,3892993.5300075426,"16N"
13872701929,true,2016-08-06 13:57:00.000,-89.98505,35.14333333,"13.48373303:27.89628936","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228043.25669998204,3893018.460468539,"16N"
13872701930,true,2016-08-10 14:08:00.000,-89.98535,35.14328333,"16.48183843:19.46279722","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228015.74988221173,3893013.7336779637,"16N"
13872701931,true,2016-08-13 13:58:00.000,-89.98528333,35.14311667,"9.317981547:13.29581382","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228021.27072813333,3892995.060355813,"16N"
13872701932,true,2016-08-17 14:14:00.000,-89.98531667,35.143,"2.969882662:11.73713148","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228017.84371740918,3892982.207030984,"16N"
13872701933,true,2016-08-20 15:36:00.000,-89.98541667,35.14293333,"5.326209752:7.178746044","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228008.50819130085,3892975.08357869,"16N"
13872701934,true,2016-08-24 15:56:00.000,-89.98536667,35.14298333,"5.320827591:84.50475588","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228013.23146214348,3892980.4942854005,"16N"
13872701935,true,2016-08-27 15:42:00.000,-89.98465,35.14346667,"10.82770269:106.720476","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228080.154418412,3893032.1603878317,"16N"
13872701936,true,2016-08-31 15:15:00.000,-89.98581667,35.14338333,"4.667738131:7.550038716","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227973.5533406214,3893026.1055111573,"16N"
13872701937,true,2016-09-03 15:05:00.000,-89.9858,35.14331667,"2.666392272:15.3666083","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227974.850490233,3893018.6639697566,"16N"
13872701938,true,2016-09-07 15:57:00.000,-89.98591667,35.14341667,"12.00047381:5.547273968","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227964.55098358478,3893030.0782160163,"16N"
13872701939,true,2016-09-10 15:22:00.000,-89.98591667,35.14346667,"17.00003459:24.30174839","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227964.7175507426,3893035.6257170057,"16N"
13872701940,true,2016-09-13 14:04:00.000,-89.98565,35.14346667,"1.23049908:82.03786754","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227989.02029277646,3893034.896044295,"16N"
13872701941,true,2016-09-17 20:13:00.000,-89.98478333,35.14326667,"1.815811328:54.80336861","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228067.33749326505,3893010.3350838237,"16N"
13872701942,true,2016-09-21 14:59:00.000,-89.98538333,35.14323333,"19.4082902:60.06797967","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228012.54583820078,3893008.277363867,"16N"
13872701943,true,2016-09-24 15:21:00.000,-89.98601667,35.14338333,"12.66614596:70.80502166","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227955.32649253448,3893026.652782784,"16N"
13872701944,true,2016-09-28 14:10:00.000,-89.98526667,35.14355,"2.706767349:64.20578531","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228024.23228117073,3893043.0927398563,"16N"
13872701945,true,2016-10-05 14:49:00.000,-89.98568333,35.14401667,"45.09073251:68.85322976","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227987.81490073737,3893096.0097482344,"16N"
13872701946,true,2016-10-08 15:14:00.000,-89.98603333,35.14346667,"21.66622521:20.14209556","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227954.08584093908,3893035.944947132,"16N"
13872701947,true,2016-10-12 14:12:00.000,-89.98588333,35.14333333,"2.333049781:17.25433948","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227967.31176733284,3893020.7404118306,"16N"
13872701948,true,2016-10-15 17:22:00.000,-89.98583333,35.14318333,"1.311866999:57.14379599","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227971.36879686342,3893003.96109452,"16N"
13872701949,true,2016-10-19 15:30:00.000,-89.98561667,35.14366667,"13.72252393:23.08087344","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227992.72399721848,3893056.9948522947,"16N"
13872701950,true,2016-10-22 15:21:00.000,-89.98586667,35.14363333,"28.29587134:3.997700535","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227969.82945189346,3893053.9798303554,"16N"
13872701951,true,2016-10-26 16:40:00.000,-89.98585,35.1436,"24.61151578:15.10097827","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227971.2376233263,3893050.2362518557,"16N"
13872701952,true,2016-10-29 15:21:00.000,-89.98581667,35.14373333,"32.27054997:9.571246918","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227974.71927495877,3893064.9380174247,"16N"
13872701953,true,2016-11-02 14:51:00.000,-89.98575,35.14366667,"22.80742832:5.868885203","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227980.57311207935,3893057.35966363,"16N"
13872701954,true,2016-11-05 14:24:00.000,-89.9858,35.14363333,"23.75312957:17.75328735","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227975.90535290109,3893053.7974018934,"16N"
13872701955,true,2016-11-12 16:03:00.000,-89.98593333,35.14375,"27.15335156:7.112471309","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227964.14313450252,3893067.1067748023,"16N"
13872701956,true,2017-03-17 14:40:00.000,-89.986,35.14378333,"20.22842039:25.29798096","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227958.17827962077,3893070.9871760975,"16N"
13872701957,true,2017-03-24 14:45:00.000,-89.98586667,35.14358333,"24.26961763:13.03274295","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227969.66288684093,3893048.4323293404,"16N"
13872701958,true,2017-03-28 18:31:00.000,-89.98588333,35.1437,"33.53097741:3.556915178","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227968.533259534,3893061.42245553,"16N"
13872701959,true,2017-03-31 14:41:00.000,-89.98591667,35.14371667,"29.98981009:25.34035259","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227965.55038964428,3893063.3632224505,"16N"
13872701960,true,2017-04-07 14:23:00.000,-89.98566667,35.14361667,"13.43867025:4.556512366","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227988.00074742892,3893051.584157358,"16N"
13872701961,true,2017-04-10 14:01:00.000,-89.98561667,35.14361667,"10.03179639:7.59479481","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227992.55744601204,3893051.447351687,"16N"
13872701962,true,2017-04-13 17:37:00.000,-89.98553333,35.14361667,"4.353327712:24.30079175","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228000.15255105286,3893051.2193291006,"16N"
13872701963,true,2017-04-17 16:22:00.000,-89.98526667,35.14361667,"7.904483746:14.35744809","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228024.45433412102,3893050.489776317,"16N"
13872701964,true,2017-04-21 14:52:00.000,-89.98536667,35.14351667,"5.92090125:2.391951354","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228015.00786404836,3893039.6683575306,"16N"
13872701965,true,2017-04-24 16:23:00.000,-89.98538333,35.14353333,"8.306319629:25.40246436","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",228013.54506069282,3893041.5623640846,"16N"
13872701966,true,2017-04-28 16:59:00.000,-89.98565,35.1436,"11.07250215:NA","radio-transmitter","Agkistrodon contortrix","ID_4273","ID_4273","Spatial ecology of copperhead snakes in an urban park",227989.46442199644,3893049.6890093763,"16N"
13872701967,true,2016-06-14 13:54:00.000,-89.9907,35.14898333,"211.3550462:29.19489196","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227547.20121420256,3893660.799793143,"16N"
13872701968,true,2016-06-17 14:40:00.000,-89.9906,35.14923333,"231.6331098:20.6136397","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227557.14828845032,3893688.26326715,"16N"
13872701969,true,2016-06-20 14:00:00.000,-89.9905,35.14906667,"211.0238508:23.44667692","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227565.7049357117,3893669.4982163114,"16N"
13872701970,true,2016-06-23 14:04:00.000,-89.99075,35.14911667,"226.4361111:11.06348309","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227543.08979316213,3893675.7309492975,"16N"
13872701971,true,2016-06-28 15:38:00.000,-89.99081667,35.14903333,"221.5900466:1.848351249","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227536.73616185738,3893666.667098652,"16N"
13872701972,true,2016-07-01 13:57:00.000,-89.99081667,35.14901667,"219.9759126:40.02484188","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227536.68056261883,3893664.818667283,"16N"
13872701973,true,2016-07-05 14:20:00.000,-89.9905,35.14926667,"230.9967631:14.79346662","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227566.37232504674,3893691.6882669777,"16N"
13872701974,true,2016-07-12 13:53:00.000,-89.9905,35.14913333,"217.745945:19.95523094","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227565.92737620766,3893676.894160139,"16N"
13872701975,true,2016-07-15 14:11:00.000,-89.99066667,35.14925,"235.9369735:57.68505704","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227551.12842627213,3893690.2955433307,"16N"
13872701976,true,2016-07-18 14:08:00.000,-89.99043333,35.14876667,"178.5068846:71.30612832","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227570.77938473318,3893636.030417248,"16N"
13872701977,true,2016-07-22 14:00:00.000,-89.98968333,35.14858333,"130.750614:11.99367139","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227638.5140144134,3893613.6335426145,"16N"
13872701978,true,2016-07-26 14:07:00.000,-89.98973333,35.14868333,"142.7111888:14.22353289","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227634.29119240202,3893624.865565644,"16N"
13872701979,true,2016-07-29 17:00:00.000,-89.9896,35.14861667,"130.907244:88.90160162","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227646.21897325566,3893617.1043019556,"16N"
13872701980,true,2016-08-02 15:29:00.000,-89.99053333,35.14885,"190.9722355:82.9139393","radio-transmitter","Agkistrodon contortrix","ID_4275","ID_4275","Spatial ecology of copperhead snakes in an urban park",227561.9446185329,3893645.5499754827,"16N"
